policy_id,model_id,phase,aggregation,smoothing,reliability_alpha,tau_up,tau_down,k_up,k_down,cooldown_s,tp,normal_false_events,fn,wrong_window_accident_alerts,duplicate_accident_alerts,precision,recall,f1,fph,mean_signed_delay_s,threshold,persistence_window_s,required_active_observations,merge_gap_s,feasible_under_fph5,selected_calibration_policy,pareto_frontier,dominated,selection_rule,fixed_policy_validation_tp,fixed_policy_validation_normal_fp,fixed_policy_validation_fn,fixed_policy_validation_recall,fixed_policy_validation_precision,fixed_policy_validation_f1,fixed_policy_validation_fph
5d33bcef39e46e5ef1c8,trackfeat132,detail,mean,none,0.0,0.45,0.4,2,3,2.0,27,11,20,22,1,0.4426229508196721,0.574468085106383,0.5,6.713730596301354,-0.8266666666666668,0.45,0.4,2,2.0,False,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
ad2ff80ab61cd9644428,trackfeat132,detail,mean,none,0.0,0.5,0.05,2,3,2.0,26,9,21,19,1,0.4727272727272727,0.5531914893617021,0.5098039215686275,5.493052306064745,-0.8861538461538463,0.5,0.4,2,2.0,False,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
5b52482be714163572ea,trackfeat132,detail,mean,none,0.0,0.5,0.1,2,3,2.0,26,9,21,19,1,0.4727272727272727,0.5531914893617021,0.5098039215686275,5.493052306064745,-0.8861538461538463,0.5,0.4,2,2.0,False,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
9e2efacc02224817b3cf,trackfeat132,detail,mean,none,0.0,0.5,0.15,2,3,2.0,26,9,21,19,1,0.4727272727272727,0.5531914893617021,0.5098039215686275,5.493052306064745,-0.8861538461538463,0.5,0.4,2,2.0,False,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
885c2c7ff385ad4c9336,trackfeat132,detail,mean,none,0.0,0.5,0.2,2,3,2.0,26,9,21,19,1,0.4727272727272727,0.5531914893617021,0.5098039215686275,5.493052306064745,-0.8861538461538463,0.5,0.4,2,2.0,False,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
73b7bf86f744251429f3,trackfeat132,detail,mean,none,0.0,0.5,0.25,2,3,2.0,26,9,21,19,1,0.4727272727272727,0.5531914893617021,0.5098039215686275,5.493052306064745,-0.8861538461538463,0.5,0.4,2,2.0,False,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
b6d0b6abc1a3f21c12e6,trackfeat132,detail,mean,none,0.0,0.5,0.3,2,3,2.0,26,9,21,19,1,0.4727272727272727,0.5531914893617021,0.5098039215686275,5.493052306064745,-0.8861538461538463,0.5,0.4,2,2.0,False,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
4d1f40c2e8aa4ba36f21,trackfeat132,detail,mean,none,0.0,0.5,0.35,2,3,2.0,26,9,21,19,1,0.4727272727272727,0.5531914893617021,0.5098039215686275,5.493052306064745,-0.8861538461538463,0.5,0.4,2,2.0,False,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
b4bbaafcad4a8dbef0c6,trackfeat132,detail,mean,none,0.0,0.5,0.4,2,3,2.0,27,9,20,19,1,0.4821428571428571,0.574468085106383,0.5242718446601942,5.493052306064745,-0.8622222222222224,0.5,0.4,2,2.0,False,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
fd03cdc82d72ebfc0661,trackfeat132,detail,mean,none,0.0,0.5,0.45,2,3,2.0,28,9,19,19,1,0.4912280701754385,0.5957446808510638,0.5384615384615384,5.493052306064745,-0.7942857142857145,0.5,0.4,2,2.0,False,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
8c65452c3f5c8ba5d40f,trackfeat132,detail,mean,none,0.0,0.55,0.05,2,3,2.0,26,6,21,18,0,0.52,0.5531914893617021,0.536082474226804,3.66203487070983,-0.9676923076923076,0.55,0.4,2,2.0,True,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
aa6bc28fd97d53961892,trackfeat132,detail,mean,none,0.0,0.55,0.1,2,3,2.0,26,6,21,18,0,0.52,0.5531914893617021,0.536082474226804,3.66203487070983,-0.9676923076923076,0.55,0.4,2,2.0,True,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
316e36a86aa306be9b32,trackfeat132,detail,mean,none,0.0,0.55,0.15,2,3,2.0,26,6,21,18,0,0.52,0.5531914893617021,0.536082474226804,3.66203487070983,-0.9676923076923076,0.55,0.4,2,2.0,True,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
8aab6841a9b883ba5708,trackfeat132,detail,mean,none,0.0,0.55,0.2,2,3,2.0,26,6,21,18,0,0.52,0.5531914893617021,0.536082474226804,3.66203487070983,-0.9676923076923076,0.55,0.4,2,2.0,True,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
6151d2a34686308fb802,trackfeat132,detail,mean,none,0.0,0.55,0.25,2,3,2.0,26,6,21,18,0,0.52,0.5531914893617021,0.536082474226804,3.66203487070983,-0.9676923076923076,0.55,0.4,2,2.0,True,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
52cf1a4ba7cf2dbd64fa,trackfeat132,detail,mean,none,0.0,0.55,0.3,2,3,2.0,26,6,21,18,0,0.52,0.5531914893617021,0.536082474226804,3.66203487070983,-0.9676923076923076,0.55,0.4,2,2.0,True,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
5b02a29efee209f2930e,trackfeat132,detail,mean,none,0.0,0.55,0.35,2,3,2.0,26,6,21,18,0,0.52,0.5531914893617021,0.536082474226804,3.66203487070983,-0.9676923076923076,0.55,0.4,2,2.0,True,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
723600f02a474856e825,trackfeat132,detail,mean,none,0.0,0.55,0.4,2,3,2.0,27,6,20,18,0,0.5294117647058824,0.574468085106383,0.5510204081632654,3.66203487070983,-0.9407407407407408,0.55,0.4,2,2.0,True,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
129efde0a825b6b9616d,trackfeat132,detail,mean,none,0.0,0.55,0.45,2,3,2.0,28,6,19,18,0,0.5384615384615384,0.5957446808510638,0.5656565656565657,3.66203487070983,-0.87,0.55,0.4,2,2.0,True,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
0d18729fc40919ef2a8a,trackfeat132,detail,mean,none,0.0,0.55,0.5,2,3,2.0,29,6,18,20,0,0.5272727272727272,0.6170212765957447,0.5686274509803921,3.66203487070983,-0.922758620689655,0.55,0.4,2,2.0,True,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
4b1d0bc3ccdb481a7777,trackfeat132,detail,mean,none,0.0,0.6,0.05,2,3,2.0,27,6,20,16,0,0.5510204081632653,0.574468085106383,0.5625,3.66203487070983,-0.9496296296296296,0.6,0.4,2,2.0,True,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
391fb3f1b941a1ccf12a,trackfeat132,detail,mean,none,0.0,0.6,0.1,2,3,2.0,27,6,20,16,0,0.5510204081632653,0.574468085106383,0.5625,3.66203487070983,-0.9496296296296296,0.6,0.4,2,2.0,True,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
997ce052ff645362acbb,trackfeat132,detail,mean,none,0.0,0.6,0.15,2,3,2.0,27,6,20,16,0,0.5510204081632653,0.574468085106383,0.5625,3.66203487070983,-0.9496296296296296,0.6,0.4,2,2.0,True,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
c17bfda413c30df06bad,trackfeat132,detail,mean,none,0.0,0.6,0.2,2,3,2.0,27,6,20,16,0,0.5510204081632653,0.574468085106383,0.5625,3.66203487070983,-0.9496296296296296,0.6,0.4,2,2.0,True,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
d312f2b1650d5e837a89,trackfeat132,detail,mean,none,0.0,0.6,0.25,2,3,2.0,27,6,20,16,0,0.5510204081632653,0.574468085106383,0.5625,3.66203487070983,-0.9496296296296296,0.6,0.4,2,2.0,True,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
bc7093ba28a9244d13cf,trackfeat132,detail,mean,none,0.0,0.6,0.3,2,3,2.0,27,6,20,16,0,0.5510204081632653,0.574468085106383,0.5625,3.66203487070983,-0.9496296296296296,0.6,0.4,2,2.0,True,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
f65a65eca778508001ea,trackfeat132,detail,mean,none,0.0,0.6,0.35,2,3,2.0,27,6,20,16,0,0.5510204081632653,0.574468085106383,0.5625,3.66203487070983,-0.9496296296296296,0.6,0.4,2,2.0,True,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
1fd2db996d0d0d357c08,trackfeat132,detail,mean,none,0.0,0.6,0.4,2,3,2.0,28,6,19,16,0,0.56,0.5957446808510638,0.577319587628866,3.66203487070983,-0.9242857142857142,0.6,0.4,2,2.0,True,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
f3b7ea423e54f1ccbe6f,trackfeat132,detail,mean,none,0.0,0.6,0.45,2,3,2.0,28,6,19,16,0,0.56,0.5957446808510638,0.577319587628866,3.66203487070983,-0.9242857142857142,0.6,0.4,2,2.0,True,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
84834fd7131a50ebbc67,trackfeat132,detail,mean,none,0.0,0.6,0.5,2,3,2.0,29,6,18,16,0,0.5686274509803921,0.6170212765957447,0.5918367346938775,3.66203487070983,-0.9751724137931032,0.6,0.4,2,2.0,True,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
cc2a5b65828016978522,trackfeat132,detail,mean,none,0.0,0.65,0.05,2,3,2.0,27,4,20,15,0,0.5869565217391305,0.574468085106383,0.5806451612903226,2.44135658047322,-0.8607407407407407,0.65,0.4,2,2.0,True,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
888326d7759a44092a77,trackfeat132,detail,mean,none,0.0,0.65,0.1,2,3,2.0,27,4,20,15,0,0.5869565217391305,0.574468085106383,0.5806451612903226,2.44135658047322,-0.8607407407407407,0.65,0.4,2,2.0,True,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
c0c4ef45f377dd9a13e0,trackfeat132,detail,mean,none,0.0,0.65,0.15,2,3,2.0,27,4,20,15,0,0.5869565217391305,0.574468085106383,0.5806451612903226,2.44135658047322,-0.8607407407407407,0.65,0.4,2,2.0,True,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
76a8d8f94e7919c5a9a8,trackfeat132,detail,mean,none,0.0,0.65,0.2,2,3,2.0,27,4,20,15,0,0.5869565217391305,0.574468085106383,0.5806451612903226,2.44135658047322,-0.8607407407407407,0.65,0.4,2,2.0,True,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
d8da281ad907dda2f77d,trackfeat132,detail,mean,none,0.0,0.65,0.25,2,3,2.0,27,4,20,15,0,0.5869565217391305,0.574468085106383,0.5806451612903226,2.44135658047322,-0.8607407407407407,0.65,0.4,2,2.0,True,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
254c68e1c5f0ce61e00e,trackfeat132,detail,mean,none,0.0,0.65,0.3,2,3,2.0,27,4,20,15,0,0.5869565217391305,0.574468085106383,0.5806451612903226,2.44135658047322,-0.8607407407407407,0.65,0.4,2,2.0,True,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
98249596820c1a1ddbab,trackfeat132,detail,mean,none,0.0,0.65,0.35,2,3,2.0,27,4,20,15,0,0.5869565217391305,0.574468085106383,0.5806451612903226,2.44135658047322,-0.8607407407407407,0.65,0.4,2,2.0,True,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
c037e1bd761e9f106f3b,trackfeat132,detail,mean,none,0.0,0.65,0.4,2,3,2.0,28,4,19,15,0,0.5957446808510638,0.5957446808510638,0.5957446808510638,2.44135658047322,-0.8385714285714286,0.65,0.4,2,2.0,True,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
630e4c26060b9242a81d,trackfeat132,detail,mean,none,0.0,0.65,0.45,2,3,2.0,28,4,19,15,0,0.5957446808510638,0.5957446808510638,0.5957446808510638,2.44135658047322,-0.8385714285714286,0.65,0.4,2,2.0,True,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
f55deaf859a5938c4f3c,trackfeat132,detail,mean,none,0.0,0.65,0.5,2,3,2.0,29,4,18,15,0,0.6041666666666666,0.6170212765957447,0.6105263157894737,2.44135658047322,-0.892413793103448,0.65,0.4,2,2.0,True,True,True,False,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,25.0,8.0,21.0,0.5434782608695652,0.5102040816326531,0.5263157894736842,5.031
381badb22aad983ee0d5,trackfeat132,detail,mean,none,0.0,0.7,0.05,2,3,2.0,27,4,20,14,0,0.6,0.574468085106383,0.5869565217391305,2.44135658047322,-0.7614814814814814,0.7,0.4,2,2.0,True,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
2e9d4fdf86e737a859f8,trackfeat132,detail,mean,none,0.0,0.7,0.1,2,3,2.0,27,4,20,14,0,0.6,0.574468085106383,0.5869565217391305,2.44135658047322,-0.7614814814814814,0.7,0.4,2,2.0,True,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
6a35f13fe7e6e2194999,trackfeat132,detail,mean,none,0.0,0.7,0.15,2,3,2.0,27,4,20,14,0,0.6,0.574468085106383,0.5869565217391305,2.44135658047322,-0.7614814814814814,0.7,0.4,2,2.0,True,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
d47e26968cb87984e35f,trackfeat132,detail,mean,none,0.0,0.7,0.2,2,3,2.0,27,4,20,14,0,0.6,0.574468085106383,0.5869565217391305,2.44135658047322,-0.7614814814814814,0.7,0.4,2,2.0,True,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
bee350c8d72a718c3789,trackfeat132,detail,mean,none,0.0,0.7,0.25,2,3,2.0,27,4,20,14,0,0.6,0.574468085106383,0.5869565217391305,2.44135658047322,-0.7614814814814814,0.7,0.4,2,2.0,True,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
f0bc2b19a2716c7b7969,trackfeat132,detail,mean,none,0.0,0.7,0.3,2,3,2.0,27,4,20,14,0,0.6,0.574468085106383,0.5869565217391305,2.44135658047322,-0.7614814814814814,0.7,0.4,2,2.0,True,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
834ce628bc31eb2488ee,trackfeat132,detail,mean,none,0.0,0.7,0.35,2,3,2.0,27,4,20,14,0,0.6,0.574468085106383,0.5869565217391305,2.44135658047322,-0.7614814814814814,0.7,0.4,2,2.0,True,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
a1f160bc168fc2cc0042,trackfeat132,detail,mean,none,0.0,0.7,0.4,2,3,2.0,28,4,19,14,0,0.6086956521739131,0.5957446808510638,0.6021505376344086,2.44135658047322,-0.7428571428571428,0.7,0.4,2,2.0,True,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
e0b00da0c823c491003a,trackfeat132,detail,mean,none,0.0,0.7,0.45,2,3,2.0,28,4,19,14,0,0.6086956521739131,0.5957446808510638,0.6021505376344086,2.44135658047322,-0.7428571428571428,0.7,0.4,2,2.0,True,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
1cb2ec71397dbfa15302,trackfeat132,detail,mean,none,0.0,0.7,0.5,2,3,2.0,29,4,18,14,1,0.6041666666666666,0.6170212765957447,0.6105263157894737,2.44135658047322,-0.7999999999999997,0.7,0.4,2,2.0,True,False,True,False,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
2fc597c2295943e30b6f,trackfeat132,detail,mean,none,0.0,0.75,0.05,2,3,2.0,26,4,21,14,0,0.5909090909090909,0.5531914893617021,0.5714285714285714,2.44135658047322,-0.7107692307692308,0.75,0.4,2,2.0,True,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
cc9fe93f6d14f197a682,trackfeat132,detail,mean,none,0.0,0.75,0.1,2,3,2.0,26,4,21,14,0,0.5909090909090909,0.5531914893617021,0.5714285714285714,2.44135658047322,-0.7107692307692308,0.75,0.4,2,2.0,True,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
f6782feca77cfd23575f,trackfeat132,detail,mean,none,0.0,0.75,0.15,2,3,2.0,26,4,21,14,0,0.5909090909090909,0.5531914893617021,0.5714285714285714,2.44135658047322,-0.7107692307692308,0.75,0.4,2,2.0,True,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
08978734a4f23d02b7a6,trackfeat132,detail,mean,none,0.0,0.75,0.2,2,3,2.0,26,4,21,14,0,0.5909090909090909,0.5531914893617021,0.5714285714285714,2.44135658047322,-0.7107692307692308,0.75,0.4,2,2.0,True,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
f821962138be7cb8df1c,trackfeat132,detail,mean,none,0.0,0.75,0.25,2,3,2.0,26,4,21,14,0,0.5909090909090909,0.5531914893617021,0.5714285714285714,2.44135658047322,-0.7107692307692308,0.75,0.4,2,2.0,True,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
9c4cb03af0de0af7905e,trackfeat132,detail,mean,none,0.0,0.75,0.3,2,3,2.0,26,4,21,14,0,0.5909090909090909,0.5531914893617021,0.5714285714285714,2.44135658047322,-0.7107692307692308,0.75,0.4,2,2.0,True,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
69695ec355be3af21719,trackfeat132,detail,mean,none,0.0,0.75,0.35,2,3,2.0,26,4,21,14,0,0.5909090909090909,0.5531914893617021,0.5714285714285714,2.44135658047322,-0.7107692307692308,0.75,0.4,2,2.0,True,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
76feded930f1d8620362,trackfeat132,detail,mean,none,0.0,0.75,0.4,2,3,2.0,27,4,20,14,0,0.6,0.574468085106383,0.5869565217391305,2.44135658047322,-0.6933333333333332,0.75,0.4,2,2.0,True,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
aa9a371513bd3c7ede1d,trackfeat132,detail,mean,none,0.0,0.75,0.45,2,3,2.0,27,4,20,14,0,0.6,0.574468085106383,0.5869565217391305,2.44135658047322,-0.6933333333333332,0.75,0.4,2,2.0,True,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
c0fb2dbb02481cb30933,trackfeat132,detail,mean,none,0.0,0.75,0.5,2,3,2.0,28,4,19,14,1,0.5957446808510638,0.5957446808510638,0.5957446808510638,2.44135658047322,-0.6900000000000001,0.75,0.4,2,2.0,True,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
25f6e0da59f9717a053a,trackfeat132,detail,mean,none,0.0,0.8,0.05,2,3,2.0,23,3,24,13,0,0.5897435897435898,0.4893617021276595,0.5348837209302325,1.831017435354915,-0.6521739130434784,0.8,0.4,2,2.0,True,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
98a85f0bb863f6b1caf8,trackfeat132,detail,mean,none,0.0,0.8,0.1,2,3,2.0,23,3,24,13,0,0.5897435897435898,0.4893617021276595,0.5348837209302325,1.831017435354915,-0.6521739130434784,0.8,0.4,2,2.0,True,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
56d0c321ffbd1f1b7a67,trackfeat132,detail,mean,none,0.0,0.8,0.15,2,3,2.0,23,3,24,13,0,0.5897435897435898,0.4893617021276595,0.5348837209302325,1.831017435354915,-0.6521739130434784,0.8,0.4,2,2.0,True,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
23bf4a30c7d8bb8adbde,trackfeat132,detail,mean,none,0.0,0.8,0.2,2,3,2.0,23,3,24,13,0,0.5897435897435898,0.4893617021276595,0.5348837209302325,1.831017435354915,-0.6521739130434784,0.8,0.4,2,2.0,True,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
76c4f8f80af0e07bb81b,trackfeat132,detail,mean,none,0.0,0.8,0.25,2,3,2.0,23,3,24,13,0,0.5897435897435898,0.4893617021276595,0.5348837209302325,1.831017435354915,-0.6521739130434784,0.8,0.4,2,2.0,True,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
967e8c7abe7ae785d8cf,trackfeat132,detail,mean,none,0.0,0.8,0.3,2,3,2.0,23,3,24,13,0,0.5897435897435898,0.4893617021276595,0.5348837209302325,1.831017435354915,-0.6521739130434784,0.8,0.4,2,2.0,True,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
ed8e96f4dbc2237ba6b4,trackfeat132,detail,mean,none,0.0,0.8,0.35,2,3,2.0,23,3,24,13,0,0.5897435897435898,0.4893617021276595,0.5348837209302325,1.831017435354915,-0.6521739130434784,0.8,0.4,2,2.0,True,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
ab2c06697b525ead9e50,trackfeat132,detail,mean,none,0.0,0.8,0.4,2,3,2.0,24,3,23,13,0,0.6,0.5106382978723404,0.5517241379310344,1.831017435354915,-0.635,0.8,0.4,2,2.0,True,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
ba7fa622a9b9a5774cc5,trackfeat132,detail,mean,none,0.0,0.8,0.45,2,3,2.0,24,3,23,13,0,0.6,0.5106382978723404,0.5517241379310344,1.831017435354915,-0.635,0.8,0.4,2,2.0,True,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
e7b25710351e6124736f,trackfeat132,detail,mean,none,0.0,0.8,0.5,2,3,2.0,25,3,22,13,0,0.6097560975609756,0.5319148936170213,0.5681818181818181,1.831017435354915,-0.6336,0.8,0.4,2,2.0,True,False,True,False,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
ab078991dd2ebe74cc7b,trackfeat132,detail,mean,none,0.0,0.85,0.05,2,3,2.0,22,3,25,11,0,0.6111111111111112,0.4680851063829787,0.5301204819277109,1.831017435354915,-0.6054545454545454,0.85,0.4,2,2.0,True,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
57373bb8c9b65e1ded01,trackfeat132,detail,mean,none,0.0,0.85,0.1,2,3,2.0,22,3,25,11,0,0.6111111111111112,0.4680851063829787,0.5301204819277109,1.831017435354915,-0.6054545454545454,0.85,0.4,2,2.0,True,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
b1d6821754db78d0c99b,trackfeat132,detail,mean,none,0.0,0.85,0.15,2,3,2.0,22,3,25,11,0,0.6111111111111112,0.4680851063829787,0.5301204819277109,1.831017435354915,-0.6054545454545454,0.85,0.4,2,2.0,True,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
d03293a9ad2433c685f2,trackfeat132,detail,mean,none,0.0,0.85,0.2,2,3,2.0,22,3,25,11,0,0.6111111111111112,0.4680851063829787,0.5301204819277109,1.831017435354915,-0.6054545454545454,0.85,0.4,2,2.0,True,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
5846fd555e2efd392574,trackfeat132,detail,mean,none,0.0,0.85,0.25,2,3,2.0,22,3,25,11,0,0.6111111111111112,0.4680851063829787,0.5301204819277109,1.831017435354915,-0.6054545454545454,0.85,0.4,2,2.0,True,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
7f1706ee18347d6a2305,trackfeat132,detail,mean,none,0.0,0.85,0.3,2,3,2.0,22,3,25,11,0,0.6111111111111112,0.4680851063829787,0.5301204819277109,1.831017435354915,-0.6054545454545454,0.85,0.4,2,2.0,True,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
f5abb4dacd033989e7ae,trackfeat132,detail,mean,none,0.0,0.85,0.35,2,3,2.0,22,3,25,11,0,0.6111111111111112,0.4680851063829787,0.5301204819277109,1.831017435354915,-0.6054545454545454,0.85,0.4,2,2.0,True,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
088aee1b77c862d25b7f,trackfeat132,detail,mean,none,0.0,0.85,0.4,2,3,2.0,23,3,24,11,0,0.6216216216216216,0.4893617021276595,0.5476190476190476,1.831017435354915,-0.5895652173913043,0.85,0.4,2,2.0,True,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
c601bdb888e172be7068,trackfeat132,detail,mean,none,0.0,0.85,0.45,2,3,2.0,23,3,24,11,0,0.6216216216216216,0.4893617021276595,0.5476190476190476,1.831017435354915,-0.5895652173913043,0.85,0.4,2,2.0,True,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
72d794c2ff3cc38b1635,trackfeat132,detail,mean,none,0.0,0.85,0.5,2,3,2.0,23,3,24,11,0,0.6216216216216216,0.4893617021276595,0.5476190476190476,1.831017435354915,-0.5895652173913043,0.85,0.4,2,2.0,True,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
71f8818832718ced9d03,trackfeat132,detail,mean,none,0.0,0.9,0.05,2,3,2.0,17,1,30,8,0,0.6538461538461539,0.3617021276595745,0.4657534246575342,0.610339145118305,-0.3552941176470586,0.9,0.4,2,2.0,True,False,False,True,retain <=5 normal FPH; maximize recall; within .02 recall highest F1; precision final tie-break,,,,,,,
